"Unit_quarter","taxon_name","Agility","PhysicalProtection","Metabolites","above","epi","hemi","eu","density","Bodymass.mg","ind.Loss.Jh","Biomass.mg","pop.Loss.Jh","efficiency"
"U16qC","Eudorylaimus",1,1,1,0,0,1,1,3028.62476664592,0.0031351,0.000298794376676986,9.49504150591162,0.904936049338451,0.906
"U16qC","Eumonhystera",1,1,1,0,0,1,1,1514.31238332296,0.000205,4.48810007561746e-05,0.310434038581207,0.0679638552210023,0.906
"U16qC","Helicotylenchus",1,1,1,0,0,1,1,25743.3105164903,0.0002937,5.76232737628211e-05,7.5608102986932,1.48341382945303,0.906
"U16qC","Longidorus",1,1,1,0,0,1,1,4542.93714996889,0.016033,0.000928994838757929,72.8369113254512,4.22036516512275,0.906
"U16qC","Mesocriconema",1,1,1,0,0,1,1,1514.31238332296,0.0005044,8.39170175564889e-05,0.763819166148101,0.127076578857321,0.906
"U16qC","Microdorylaimus",1,1,1,0,0,1,1,3028.62476664592,0.0002009,4.42551718892248e-05,0.608450715619165,0.134032309635879,0.906
"U16qC","Miculenchus",1,1,1,0,0,1,1,1514.31238332296,8.15e-05,2.36384880243308e-05,0.123416459240821,0.0357960551382757,0.906
"U16qC","Mylonchulus",1,1,1,0,0,1,1,3028.62476664592,0.0017233,0.000197119715232653,5.21922906036091,0.597001651547805,0.906
"U16qC","Neopsilenchus",1,1,1,0,0,1,1,1514.31238332296,0.0001677,3.90335350459838e-05,0.25395018668326,0.059108965485004,0.906
"U16qC","Paramphidelus",1,1,1,0,0,1,1,3028.62476664592,0.000198,4.38101595436465e-05,0.599667703795892,0.132684534224597,0.906
"U16qC","Plectus",1,1,1,0,0,1,1,1514.31238332296,0.0008578,0.000121378295323782,1.29897716241444,0.183804655675435,0.906
"U16qC","Pratylenchus",1,1,1,0,0,1,1,3028.62476664592,0.0001438,3.5077213891464e-05,0.435516241443683,0.106235718736624,0.906
"U16qC","Prionchulus",1,1,1,0,0,1,1,1514.31238332296,0.0115883,0.000741330250006387,17.5483061916615,1.12260557771658,0.906
"U16qC","Thonus",1,1,1,0,0,1,1,1514.31238332296,0.0018915,0.000210301576219869,2.86432187305538,0.318462281102086,0.906
"U16qC","Trichodorus",1,1,1,0,0,1,1,1514.31238332296,0.000987,0.000133811205085846,1.49462632233976,0.202631964888865,0.906
"U16qC","Tylencholaimus",1,1,1,0,0,1,1,1514.31238332296,0.0004137,7.31158757223937e-05,0.626471032980709,0.110720276023923,0.906
"U16qC","Tylolaimophorus",1,1,1,0,0,1,1,3028.62476664592,0.0008719,0.000122761610819562,2.64065793403858,0.371798854921472,0.906
"U16qC","Symphyla",1,1,0.4,0,0,1,1,300,0.0824529005458635,0.00371752825999908,24.735870163759,1.11525847799972,0.906
"U16qC","Hypogastruridae",0.7,1,1,0,1,1,1,109.090909090909,0.0176950208541221,0.00099491862614406,1.93036591135877,0.108536577397534,0.906
"U16qC","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,109.090909090909,0.0263909016871261,0.00131357258706933,2.87900745677739,0.14329882768029,0.906
"U16qC","Isotomidae_medium",0.7,1,1,0,0,1,0.5,981.818181818182,0.00883531626023573,0.000613951416006326,8.67467414641326,0.60278866298803,0.906
"U16qC","Laelapidae",1,0.7,1,0,0,1,0.5,100,0.0118366321694462,0.000225381826501207,1.18366321694462,0.0225381826501207,0.906
"U16qC","Oppiidae",1,0.4,0.7,0,0,1,0.5,1200,0.00300811076615137,5.20072941729413e-05,3.60973291938164,0.0624087530075296,0.906
"U16qC","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,200,0.00073075666916339,1.98873416069361e-05,0.146151333832678,0.00397746832138721,0.906
"U16qC","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,400,0.00064634479445507,1.8634669145834e-05,0.258537917782028,0.0074538676583336,0.906
"U16qC","Rhodacaridae",1,0.7,1,0,0,1,0.5,100,0.0037165110186855,0.000101283851563839,0.37165110186855,0.0101283851563839,0.906
"U16qC","Scheloribatidae",1,0.4,0.7,0,0,1,0.5,200,0.0424394745215006,0.000314039716692599,8.48789490430012,0.0628079433385198,0.906
"U16qC","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,200,0.00631205573657686,8.60474550920883e-05,1.26241114731537,0.0172094910184177,0.906
"U16qC","Aphididae",1,0.7,0.7,0,1,1,1,11.1111111111111,0.0926630240583862,0.00288315395514898,1.02958915620429,0.0320350439460998,0.906
"U16qC","Blaniulidae_large",1,0.4,0.7,0,1,1,0.5,22.2222222222222,15.3923982048719,0.073761077467527,342.053293441597,1.63913505483393,0.906
"U16qC","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,22.2222222222222,1.31511717980372,0.0180900451415662,29.2248262178604,0.402001003145915,0.906
"U16qC","Campodeidae",1,1,1,0,0,1,1,33.3333333333333,0.115193096487273,0.0036583075230844,3.8397698829091,0.121943584102813,0.906
"U16qC","Lithobiidae_large",1,1,1,0,0.5,1,0,33.3333333333333,5.81814431722339,0.0787118612369465,193.938143907446,2.62372870789822,0.906
"U16qC","Lithobiidae_small",1,1,1,0,0.5,1,0,33.3333333333333,0.348468863880525,0.0163567409493093,11.6156287960175,0.545224698310309,0.906
"U16qC","Schendylidae",1,1,1,0,0,1,1,11.1111111111111,1.35438041075645,0.0348930547939029,15.0486712306272,0.387700608821143,0.906
"U16qD","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U16qD","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U16qD","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U16qD","Achromadora",1,1,1,0,0,1,1,2565.78572493416,0.0003132,6.02563451841515e-05,0.803604089049379,0.154604870310201,0.906
"U16qD","Aphelenchoides",1,1,1,0,0,1,1,17960.5000745391,0.0001512,3.63222469939831e-05,2.71562761127031,0.652365719842862,0.906
"U16qD","Aphelenchus",1,1,1,0,0,1,1,15394.7143496049,0.000218,4.68406332484432e-05,3.35604772821387,0.721098168814389,0.906
"U16qD","Aporcelaimellus",1,1,1,0,0,1,1,2565.78572493416,0.0090478,0.000624176995380846,23.2147160820593,1.60150442458047,0.906
"U16qD","Cephalenchus",1,1,1,0,0,1,1,2565.78572493416,0.0001159,3.01935377714381e-05,0.297374565519869,0.0774701481992161,0.906
"U16qD","Chiloplacus",1,1,1,0,0,1,1,2565.78572493416,0.0005343,8.73441520718232e-05,1.37089931283232,0.224106378542362,0.906
"U16qD","Coslenchus",1,1,1,0,0,1,1,7697.35717480247,9.99e-05,2.723136728358e-05,0.768965981762767,0.209609560339946,0.906
"U16qD","Criconemoides",1,1,1,0,0,1,1,2565.78572493416,0.0006627,0.000101448369735321,1.70034619991387,0.260294778884729,0.906
"U16qD","Diphtherophora",1,1,1,0,0,1,1,12828.9286246708,0.0005039,8.38591893402611e-05,6.46449713397162,1.07582355456896,0.906
"U16qD","Discolaimium",1,1,1,0,0,1,1,2565.78572493416,0.001191,0.000152477768774857,3.05585079839658,0.391225282492339,0.906
"U16qD","Ditylenchus",1,1,1,0,0,1,1,2565.78572493416,0.0004511,7.76492977707638e-05,1.1574259405178,0.199231459771388,0.906
"U16qD","Eucephalobus",1,1,1,0,0,1,1,12828.9286246708,0.0002358,4.9467032314469e-05,3.02506136969737,0.634609026836607,0.906
"U16qD","Eudorylaimus",1,1,1,0,0,1,1,5131.57144986831,0.0031351,0.000298794376676986,16.0879896524821,1.53328469273682,0.906
"U16qD","Helicotylenchus",1,1,1,0,0,1,1,28223.6429742757,0.0002937,5.76232737628211e-05,8.28928394154477,1.62633870569081,0.906
"U16qD","Heterocephalobus",1,1,1,0,0,1,1,2565.78572493416,0.0003559,6.58542124268413e-05,0.913163139504067,0.168967798171571,0.906
"U16qD","Malenchus",1,1,1,0,0,1,1,2565.78572493416,7.98e-05,2.32946675068201e-05,0.204749700849746,0.0597691253560866,0.906
"U16qD","Paramphidelus",1,1,1,0,0,1,1,12828.9286246708,0.000198,4.38101595436465e-05,2.54012786768482,0.562037409820881,0.906
"U16qD","Prionchulus",1,1,1,0,0,1,1,20526.2857994732,0.0115883,0.000741330250006387,237.864757730035,15.216756583426,0.906
"U16qD","Protorhabditis",1,1,1,0,0,1,1,2565.78572493416,0.0002641,5.3521767693944e-05,0.677624009955112,0.137325387522364,0.906
"U16qD","Psilenchus",1,1,1,0,0,1,1,2565.78572493416,0.0005515,8.92890594400146e-05,1.41503082730119,0.229096594103987,0.906
"U16qD","Rotylenchus",1,1,1,0,0,1,1,7697.35717480247,0.0008595,0.000121545443618733,6.61587849174272,0.935578692503206,0.906
"U16qD","Thonus",1,1,1,0,0,1,1,10263.1428997366,0.0018915,0.000210301576219869,19.4127347948518,2.15835512878437,0.906
"U16qD","Tylencholaimus",1,1,1,0,0,1,1,5131.57144986831,0.0004137,7.31158757223937e-05,2.12293110881052,0.375199340389155,0.906
"U16qD","Symphyla",1,1,0.4,0,0,1,1,200,0.0767279162584148,0.0035677829153274,15.345583251683,0.71355658306548,0.906
"U16qD","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,101.923076923077,0.0340000036419872,0.000270126554489827,3.46538498658716,0.0275321295922324,0.906
"U16qD","Isotomidae_medium",0.7,1,1,0,0,1,0.5,700,0.00799827916830551,0.000572913670448616,5.59879541781386,0.401039569314031,0.906
"U16qD","Oppiidae",1,0.4,0.7,0,0,1,0.5,3975,0.00286942584637912,5.03660583860937e-05,11.405967739357,0.200205082084722,0.906
"U16qD","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,101.923076923077,0.00073075666916339,1.98873416069361e-05,0.0744809682031917,0.00202697904839925,0.906
"U16qD","Parasitidae",1,0.7,1,0,0,1,0.5,101.923076923077,0.0338449175097835,0.000465547377045626,3.44957813080486,0.0474500211219581,0.906
"U16qD","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,713.461538461538,0.00172829395162694,3.5662947029852e-05,1.23307126164153,0.0254441410539905,0.906
"U16qD","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,203.846153846154,0.0105553756218521,0.000117715869013965,2.15167272291601,0.0239959271451544,0.906
"U16qD","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,101.923076923077,0.00763956240498698,9.7961688417178e-05,0.778647706662135,0.00998455670405854,0.906
"U16qD","Blaniulidae_large",1,0.4,0.7,0,1,1,0.5,33.3333333333333,19.0781893433292,0.0833861411979602,635.939644777639,2.779538039932,0.906
"U16qD","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,55.5555555555556,2.1795680465071,0.0241432263047332,121.087113694839,1.34129035026296,0.906
"U16qD","Campodeidae",1,1,1,0,0,1,1,22.2222222222222,0.702783184803164,0.0128583556875923,15.617404106737,0.285741237502052,0.906
"U16qD","Lithobiidae_large",1,1,1,0,0.5,1,0,88.8888888888889,2.23875841796714,0.0461905749077625,199.000748263746,4.10582888069,0.906
"U16qD","Lithobiidae_small",1,1,1,0,0.5,1,0,77.7777777777778,0.181516419527706,0.0113662259849396,14.1179437410438,0.884039798828635,0.906
"U16qD","Schendylidae",1,1,1,0,0,1,1,33.3333333333333,2.33962167285999,0.047340680202687,77.9873890953329,1.5780226734229,0.906
"U17qA","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U17qA","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U17qA","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U17qA","Acrobeloides",1,1,1,0,0,1,1,5802.75,0.0012632,0.000158844722442483,7.3300338,0.921736213153121,0.906
"U17qA","Alaimus",1,1,1,0,0,1,1,11605.5,0.0005606,9.03105565318815e-05,6.5060433,1.04809916383075,0.906
"U17qA","Amphidelus",1,1,1,0,0,1,1,17408.25,0.0013065,0.000162609813170636,22.743878625,2.83075228012773,0.906
"U17qA","Aporcelaimellus",1,1,1,0,0,1,1,5802.75,0.0090478,0.000624176995380846,52.50212145,3.62194305994621,0.906
"U17qA","Campydora",1,1,1,0,0,1,1,69633,0.0002789,5.55891212198603e-05,19.4206437,3.87083727790253,0.906
"U17qA","Cephalobus",1,1,1,0,0,1,1,5802.75,0.0002662,5.38172187183306e-05,1.54469205,0.312287865917793,0.906
"U17qA","Chiloplacus",1,1,1,0,0,1,1,5802.75,0.0005343,8.73441520718232e-05,3.100409325,0.506836278434772,0.906
"U17qA","Diphtherophora",1,1,1,0,0,1,1,23211,0.0005039,8.38591893402611e-05,11.6960229,1.9464556437768,0.906
"U17qA","Discolaimium",1,1,1,0,0,1,1,40619.25,0.001191,0.000152477768774857,48.37752675,6.1935326093081,0.906
"U17qA","Ditylenchus",1,1,1,0,0,1,1,11605.5,0.0004511,7.76492977707638e-05,5.23524105,0.901158925278599,0.906
"U17qA","Helicotylenchus",1,1,1,0,0,1,1,5802.75,0.0002937,5.76232737628211e-05,1.704267675,0.33437345182721,0.906
"U17qA","Lelenchus",1,1,1,0,0,1,1,11605.5,4.65e-05,1.60039673137265e-05,0.53965575,0.185734042659453,0.906
"U17qA","Meloidogyne",1,1,1,0,0,1,1,5802.75,0.0869854,0.0030095072132639,504.75452985,17.4634179817671,0.906
"U17qA","Merlinius",1,1,1,0,0,1,1,17408.25,0.0002527,5.19051789177572e-05,4.399064775,0.903578330895047,0.906
"U17qA","Paratylenchus",1,1,1,0,0,1,1,116055,5.13e-05,1.71349346082443e-05,5.9536215,1.98859483595979,0.906
"U17qA","Psilenchus",1,1,1,0,0,1,1,5802.75,0.0005515,8.92890594400146e-05,3.200216625,0.518122089665545,0.906
"U17qA","Pungentus",1,1,1,0,0,1,1,5802.75,0.001935,0.000213651571870967,11.22832125,1.23976665867425,0.906
"U17qA","Rhabditis",1,1,1,0,0,1,1,11605.5,0.0074997,0.000547848020570088,87.03776835,6.35805020272616,0.906
"U17qA","Thonus",1,1,1,0,0,1,1,11605.5,0.0018915,0.000210301576219869,21.95180325,2.44065494281969,0.906
"U17qA","Thornia",1,1,1,0,0,1,1,11605.5,0.0008752,0.000123084377531614,10.1571336,1.42845574344315,0.906
"U17qA","Tylencholaimus",1,1,1,0,0,1,1,5802.75,0.0004137,7.31158757223937e-05,2.400597675,0.42427314784812,0.906
"U17qA","Entomobryidae_large",0.7,1,1,0.5,1,0.5,0,119.047619047619,0.0868263913439432,0.00300568231332089,10.3364751599932,0.357819323014392,0.906
"U17qA","Eupodidae",1,0.7,1,0,0.5,1,0.5,110,0.00697819447372571,8.95825876075051e-05,0.767601392109828,0.00985408463682556,0.906
"U17qA","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,110,0.00763956240498698,9.7961688417178e-05,0.840351864548568,0.0107757857258896,0.906
"U17qA","Hypogastruridae",0.7,1,1,0,1,1,1,119.047619047619,0.0107259383324597,0.000702535307725915,1.27689742053092,0.0836351556816565,0.906
"U17qA","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,476.190476190476,0.0480659731907793,0.00199268707551321,22.8885586622758,0.948898607387242,0.906
"U17qA","Isotomidae_medium",0.7,1,1,0,0,1,0.5,1309.52380952381,0.00740943775780195,0.00054325654924443,9.70283515902637,0.711407385915325,0.906
"U17qA","Oppiidae",1,0.4,0.7,0,0,1,0.5,770,0.00249797383916929,4.58389876034592e-05,1.92343985616035,0.0352960204546636,0.906
"U17qA","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,220,0.00073075666916339,1.98873416069361e-05,0.160766467215946,0.00437521515352593,0.906
"U17qA","Pauropoda",1,1,1,0,0,1,1,200,0.0153349135110611,0.00142192125477618,3.06698270221222,0.284384250955236,0.906
"U17qA","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,770,0.00110543178641138,2.65541470777169e-05,0.851182475536763,0.020446693249842,0.906
"U17qA","Protura",1,1,1,0,0,1,1,200,0.0153619094101119,0.000901791454826393,3.07238188202238,0.180358290965279,0.906
"U17qA","Pygmephoridae",1,0.7,1,0,0.5,1,0.5,660,0.00144974703037862,3.17575553275012e-05,0.956833040049889,0.0209599865161508,0.906
"U17qA","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,330,0.0157543695590704,0.000153326281021171,5.19894195449323,0.0505976727369863,0.906
"U17qA","Rhodacaridae",1,0.7,1,0,0,1,0.5,1430,0.00536171119192902,0.000130449837395735,7.6672470044585,0.186543267475901,0.906
"U17qA","Sminthurididae",0.7,1,1,0.5,1,0.5,0,119.047619047619,0.0019834695581292,0.00021735735041284,0.236127328348714,0.0258758750491476,0.906
"U17qA","Tullbergiidae",1,1,0.4,0,0,1,1,357.142857142857,0.00643269085339251,0.000492416699591397,2.29738959049732,0.175863106996927,0.906
"U17qA","Elateridae_larva",1,0.4,1,0,0,1,1,11.1111111111111,6.77313951409368,0.0748789493027017,75.2571057121519,0.831988325585574,0.906
"U17qA","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,33.3333333333333,0.249196741261299,0.0061082437863646,8.30655804204329,0.203608126212153,0.906
"U17qB","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U17qB","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U17qB","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U17qB","Alaimus",1,1,1,0,0,1,1,1447.55114693118,0.0005606,9.03105565318815e-05,0.811497172969619,0.130729149687718,0.906
"U17qB","Aphelenchus",1,1,1,0,0,1,1,1447.55114693118,0.000218,4.68406332484432e-05,0.315566150030997,0.0678042123817668,0.906
"U17qB","Chiloplacus",1,1,1,0,0,1,1,1447.55114693118,0.0005343,8.73441520718232e-05,0.77342657780533,0.126435127509299,0.906
"U17qB","Prionchulus",1,1,1,0,0,1,1,1447.55114693118,0.0115883,0.000741330250006387,16.7746569559826,1.07311345365152,0.906
"U17qB","Symphyla",1,1,0.4,0,0,1,1,100,0.0457556848918263,0.00265538548857263,4.57556848918263,0.265538548857263,0.906
"U17qB","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,408.510638297872,0.0110587534553994,0.000125947278547396,4.51761843284401,0.0514508031512767,0.906
"U17qB","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,113.636363636364,0.0107259383324597,0.000702535307725915,1.21885662868861,0.079833557696127,0.906
"U17qB","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,3063.82978723404,0.024977398314347,0.000219067512190107,76.5264969631056,0.671185569263307,0.906
"U17qB","Hypogastruridae",0.7,1,1,0,1,1,1,113.636363636364,0.0176950208541221,0.00099491862614406,2.01079782433206,0.113058934789098,0.906
"U17qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,2272.72727272727,0.00930797177829173,0.000636598364015909,21.1544813142994,1.44681446367252,0.906
"U17qB","Oppiidae",1,0.4,0.7,0,0,1,0.5,204.255319148936,0.0016212615684289,3.41738190138135e-05,0.33115129908335,0.00698018430920446,0.906
"U17qB","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,204.255319148936,0.0016212615684289,3.41738190138135e-05,0.33115129908335,0.00698018430920446,0.906
"U17qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,612.765957446808,0.00126193677148611,2.89789487823387e-05,0.77327189401702,0.0177573132964118,0.906
"U17qB","Protura",1,1,1,0,0,1,1,100,0.0139944312874158,0.00084520630616898,1.39944312874158,0.084520630616898,0.906
"U17qB","Pygmephoridae",1,0.7,1,0,0.5,1,0.5,306.382978723404,0.00413458886146601,6.34179467667937e-05,1.26676765117256,0.0194301794349325,0.906
"U17qB","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,44.4444444444444,0.462360409731445,0.00995543040056767,20.5493515436198,0.442463573358563,0.906
"U17qB","Campodeidae",1,1,1,0,0,1,1,22.2222222222222,0.115907967653468,0.00367407276726191,2.57573261452151,0.0816460614947091,0.906
"U17qB","Geophilidae",1,1,1,0,0,1,1,11.1111111111111,0.104815631808868,0.00836595088076646,1.16461813120964,0.0929550097862939,0.906
"U17qB","Lithobiidae_large",1,1,1,0,0.5,1,0,22.2222222222222,4.38915573715149,0.06725535965463,97.5367941589219,1.49456354788067,0.906
"U17qB","Polydesmidae_small",1,0.4,0.7,0,1,1,0,22.2222222222222,0.809674808626741,0.0137114840614769,17.9927735250387,0.304699645810597,0.906
"U17qB","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,11.1111111111111,0.22948336255075,0.00573792191897664,2.54981513945278,0.0637546879886293,0.906
"U17qC","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U17qC","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U17qC","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U17qC","Alaimus",1,1,1,0,0,1,1,6516.81084872574,0.0005606,9.03105565318815e-05,3.65332416179565,0.588536814561425,0.906
"U17qC","Aphelenchoides",1,1,1,0,0,1,1,6516.81084872574,0.0001512,3.63222469939831e-05,0.985341800327332,0.236705213260485,0.906
"U17qC","Campydora",1,1,1,0,0,1,1,13033.6216974515,0.0002789,5.55891212198603e-05,3.63507709141922,0.724527576473433,0.906
"U17qC","Cephalobus",1,1,1,0,0,1,1,32584.0542436287,0.0002662,5.38172187183306e-05,8.67387523965396,1.75358317395932,0.906
"U17qC","Chiloplacus",1,1,1,0,0,1,1,19550.4325461772,0.0005343,8.73441520718232e-05,10.4457961094225,1.70761595338322,0.906
"U17qC","Chrysonema",1,1,1,0,0,1,1,13033.6216974515,0.0014404,0.000174020126459643,18.7736286930091,2.26811249601766,0.906
"U17qC","Coomansus",1,1,1,0,0,1,1,6516.81084872574,0.0063193,0.000486367165639588,41.1816827963526,3.16956282150406,0.906
"U17qC","Diphtherophora",1,1,1,0,0,1,1,19550.4325461772,0.0005039,8.38591893402611e-05,9.85146296001869,1.63948342457388,0.906
"U17qC","Discolaimus",1,1,1,0,0,1,1,6516.81084872574,0.0026518,0.000265970437854998,17.2812790086509,1.73327903485378,0.906
"U17qC","Eudorylaimus",1,1,1,0,0,1,1,6516.81084872574,0.0031351,0.000298794376676986,20.4308536918401,1.94718643546683,0.906
"U17qC","Hemicriconemoides",1,1,1,0,0,1,1,6516.81084872574,0.0004154,7.33245805828779e-05,2.70708322656067,0.477842422220764,0.906
"U17qC","Heterocephalobus",1,1,1,0,0,1,1,6516.81084872574,0.0003559,6.58542124268413e-05,2.31933298106149,0.429159445977529,0.906
"U17qC","Meloidogyne",1,1,1,0,0,1,1,39100.8650923544,0.0869854,0.0030095072132639,3401.20439040448,117.674335540299,0.906
"U17qC","Merlinius",1,1,1,0,0,1,1,32584.0542436287,0.0002527,5.19051789177572e-05,8.23399050736497,1.69128116538145,0.906
"U17qC","Mylonchulus",1,1,1,0,0,1,1,26067.243394903,0.0017233,0.000197119715232653,44.9216805424363,5.13836759490355,0.906
"U17qC","Paratylenchus",1,1,1,0,0,1,1,84718.5410334347,5.13e-05,1.71349346082443e-05,4.3460611550152,1.45164666071376,0.906
"U17qC","Plectus",1,1,1,0,0,1,1,13033.6216974515,0.0008578,0.000121378295323782,11.1802406920739,1.58199878353172,0.906
"U17qC","Prodorylaimus",1,1,1,0,0,1,1,32584.0542436287,0.0056305,0.000448875490063727,183.464517418751,14.6261833168719,0.906
"U17qC","Protorhabditis",1,1,1,0,0,1,1,19550.4325461772,0.0002641,5.3521767693944e-05,5.1632692354454,1.04637370905262,0.906
"U17qC","Pungentus",1,1,1,0,0,1,1,13033.6216974515,0.001935,0.000213651571870967,25.2200579845687,2.78465376283205,0.906
"U17qC","Tylencholaimus",1,1,1,0,0,1,1,208537.947159224,0.0004137,7.31158757223937e-05,86.272148739771,15.2474346278969,0.906
"U17qC","Symphyla",1,1,0.4,0,0,1,1,100,0.0229277765152981,0.00178927773312674,2.29277765152981,0.178927773312674,0.906
"U17qC","Arrhopalitidae",0.7,1,1,0,0,1,0.5,103.846153846154,0.00789000522412372,0.000567511771024575,0.819346696351311,0.0589339146833214,0.906
"U17qC","Eupodidae",1,0.7,1,0,0.5,1,0.5,100,0.00271278605533616,4.80210992961773e-05,0.271278605533616,0.00480210992961773,0.906
"U17qC","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,200,0.0188883983947399,0.000181190302843854,3.77767967894798,0.0362380605687708,0.906
